name,compression_level,zlib_strategy,filter_choice,encoded_size,encode_time,size_increase,speedup
actions-bookmark-new.png,1,Z_HUFFMAN_ONLY,ALL,4302,1051,1.17,1.73
actions-bookmark-new.png,2,Z_HUFFMAN_ONLY,ALL,4121,1067,1.13,1.71
actions-bookmark-new.png,1,Z_FIXED,ALL,4302,1079,1.17,1.69
actions-bookmark-new.png,2,Z_RLE,ALL,4121,1084,1.13,1.68
actions-bookmark-new.png,1,Z_DEFAULT_STRATEGY,ALL,4302,1101,1.17,1.65
actions-bookmark-new.png,2,Z_DEFAULT_STRATEGY,ALL,4121,1115,1.13,1.63
actions-bookmark-new.png,2,Z_FIXED,ALL,4121,1115,1.13,1.63
actions-bookmark-new.png,1,Z_FILTERED,ALL,4302,1117,1.17,1.63
actions-bookmark-new.png,2,Z_FILTERED,ALL,4121,1117,1.13,1.63
actions-bookmark-new.png,3,Z_FIXED,ALL,3978,1157,1.09,1.57
actions-bookmark-new.png,3,Z_HUFFMAN_ONLY,ALL,3978,1162,1.09,1.57
actions-bookmark-new.png,3,Z_FILTERED,ALL,3978,1204,1.09,1.51
actions-bookmark-new.png,3,Z_RLE,ALL,3978,1210,1.09,1.50
actions-bookmark-new.png,3,Z_DEFAULT_STRATEGY,ALL,3978,1220,1.09,1.49
actions-bookmark-new.png,4,Z_HUFFMAN_ONLY,ALL,3870,1225,1.06,1.49
actions-bookmark-new.png,4,Z_FILTERED,ALL,3870,1235,1.06,1.47
actions-bookmark-new.png,4,Z_RLE,ALL,3870,1244,1.06,1.46
actions-bookmark-new.png,4,Z_FIXED,ALL,3870,1252,1.06,1.45
actions-bookmark-new.png,4,Z_DEFAULT_STRATEGY,ALL,3870,1271,1.06,1.43
actions-bookmark-new.png,5,Z_FIXED,ALL,3759,1374,1.03,1.32
actions-bookmark-new.png,5,Z_RLE,ALL,3759,1379,1.03,1.32
actions-bookmark-new.png,5,Z_HUFFMAN_ONLY,ALL,3759,1388,1.03,1.31
actions-bookmark-new.png,5,Z_FILTERED,ALL,3759,1412,1.03,1.29
actions-bookmark-new.png,5,Z_DEFAULT_STRATEGY,ALL,3759,1433,1.03,1.27
actions-bookmark-new.png,6,Z_RLE,ALL,3662,1762,1.00,1.03
actions-bookmark-new.png,6,Z_HUFFMAN_ONLY,ALL,3662,1799,1.00,1.01
actions-bookmark-new.png,6,Z_FILTERED,ALL,3662,1821,1.00,1.00
actions-bookmark-new.png,6,Z_FIXED,ALL,3662,1830,1.00,0.99
actions-bookmark-new.png,6,Z_DEFAULT_STRATEGY,ALL,3662,1871,1.00,0.97
actions-contact-new.png,0,Z_DEFAULT_STRATEGY,DISABLED,16540,75,4.30,20.97
actions-contact-new.png,1,Z_HUFFMAN_ONLY,DISABLED,4443,393,1.16,4.00
actions-contact-new.png,1,Z_RLE,DISABLED,4443,394,1.16,3.99
actions-contact-new.png,1,Z_DEFAULT_STRATEGY,DISABLED,4443,395,1.16,3.98
actions-contact-new.png,1,Z_FIXED,DISABLED,4443,395,1.16,3.98
actions-contact-new.png,1,Z_FILTERED,DISABLED,4443,398,1.16,3.95
actions-contact-new.png,2,Z_HUFFMAN_ONLY,DISABLED,4385,405,1.14,3.88
actions-contact-new.png,2,Z_RLE,DISABLED,4385,406,1.14,3.87
actions-contact-new.png,2,Z_FIXED,DISABLED,4385,406,1.14,3.87
actions-contact-new.png,2,Z_DEFAULT_STRATEGY,DISABLED,4385,420,1.14,3.75
actions-contact-new.png,3,Z_HUFFMAN_ONLY,DISABLED,4373,420,1.14,3.74
actions-contact-new.png,3,Z_RLE,DISABLED,4373,424,1.14,3.71
actions-contact-new.png,3,Z_DEFAULT_STRATEGY,DISABLED,4373,424,1.14,3.71
actions-contact-new.png,3,Z_FIXED,DISABLED,4373,424,1.14,3.71
actions-contact-new.png,2,Z_FILTERED,DISABLED,4385,425,1.14,3.70
actions-contact-new.png,3,Z_FILTERED,DISABLED,4373,440,1.14,3.58
actions-contact-new.png,4,Z_FILTERED,DISABLED,4222,529,1.10,2.97
actions-contact-new.png,4,Z_DEFAULT_STRATEGY,DISABLED,4222,529,1.10,2.97
actions-contact-new.png,4,Z_FIXED,DISABLED,4222,532,1.10,2.96
actions-contact-new.png,4,Z_RLE,DISABLED,4222,532,1.10,2.96
actions-contact-new.png,4,Z_HUFFMAN_ONLY,DISABLED,4222,533,1.10,2.95
actions-contact-new.png,5,Z_FILTERED,DISABLED,4175,594,1.09,2.65
actions-contact-new.png,5,Z_RLE,DISABLED,4175,594,1.09,2.65
actions-contact-new.png,5,Z_DEFAULT_STRATEGY,DISABLED,4175,594,1.09,2.65
actions-contact-new.png,5,Z_HUFFMAN_ONLY,DISABLED,4175,596,1.09,2.64
actions-contact-new.png,5,Z_FIXED,DISABLED,4175,597,1.09,2.63
actions-contact-new.png,6,Z_HUFFMAN_ONLY,DISABLED,4150,727,1.08,2.16
actions-contact-new.png,6,Z_RLE,DISABLED,4150,728,1.08,2.16
actions-contact-new.png,6,Z_FILTERED,DISABLED,4150,728,1.08,2.16
actions-contact-new.png,6,Z_FIXED,DISABLED,4150,730,1.08,2.16
actions-contact-new.png,6,Z_DEFAULT_STRATEGY,DISABLED,4150,743,1.08,2.12
actions-contact-new.png,1,Z_DEFAULT_STRATEGY,ALL,4267,1019,1.11,1.54
actions-contact-new.png,1,Z_HUFFMAN_ONLY,ALL,4267,1019,1.11,1.54
actions-contact-new.png,1,Z_FILTERED,ALL,4267,1020,1.11,1.54
actions-contact-new.png,1,Z_FIXED,ALL,4267,1036,1.11,1.52
actions-contact-new.png,2,Z_DEFAULT_STRATEGY,ALL,4184,1037,1.09,1.52
actions-contact-new.png,2,Z_FILTERED,ALL,4184,1038,1.09,1.52
actions-contact-new.png,2,Z_RLE,ALL,4184,1039,1.09,1.51
actions-contact-new.png,2,Z_FIXED,ALL,4184,1042,1.09,1.51
actions-contact-new.png,2,Z_HUFFMAN_ONLY,ALL,4184,1048,1.09,1.50
actions-contact-new.png,1,Z_RLE,ALL,4267,1096,1.11,1.44
actions-contact-new.png,3,Z_HUFFMAN_ONLY,ALL,4079,1104,1.06,1.43
actions-contact-new.png,3,Z_DEFAULT_STRATEGY,ALL,4079,1106,1.06,1.42
actions-contact-new.png,3,Z_FILTERED,ALL,4079,1111,1.06,1.42
actions-contact-new.png,3,Z_FIXED,ALL,4079,1142,1.06,1.38
actions-contact-new.png,3,Z_RLE,ALL,4079,1143,1.06,1.38
actions-contact-new.png,4,Z_HUFFMAN_ONLY,ALL,4008,1176,1.04,1.34
actions-contact-new.png,4,Z_FILTERED,ALL,4008,1179,1.04,1.34
actions-contact-new.png,4,Z_DEFAULT_STRATEGY,ALL,4008,1180,1.04,1.33
actions-contact-new.png,4,Z_FIXED,ALL,4008,1209,1.04,1.30
actions-contact-new.png,4,Z_RLE,ALL,4008,1222,1.04,1.29
actions-contact-new.png,5,Z_HUFFMAN_ONLY,ALL,3910,1275,1.02,1.23
actions-contact-new.png,5,Z_FIXED,ALL,3910,1276,1.02,1.23
actions-contact-new.png,5,Z_DEFAULT_STRATEGY,ALL,3910,1280,1.02,1.23
actions-contact-new.png,5,Z_FILTERED,ALL,3910,1282,1.02,1.23
actions-contact-new.png,5,Z_RLE,ALL,3910,1292,1.02,1.22
actions-contact-new.png,6,Z_HUFFMAN_ONLY,ALL,3843,1569,1.00,1.00
actions-contact-new.png,6,Z_FILTERED,ALL,3843,1574,1.00,1.00
actions-contact-new.png,6,Z_RLE,ALL,3843,1579,1.00,1.00
actions-contact-new.png,6,Z_DEFAULT_STRATEGY,ALL,3843,1590,1.00,0.99
actions-contact-new.png,6,Z_FIXED,ALL,3843,1631,1.00,0.97
actions-document-new.png,0,Z_DEFAULT_STRATEGY,DISABLED,16540,68,5.80,24.88
actions-document-new.png,1,Z_DEFAULT_STRATEGY,DISABLED,4030,363,1.41,4.65
actions-document-new.png,1,Z_RLE,DISABLED,4030,364,1.41,4.65
actions-document-new.png,1,Z_FILTERED,DISABLED,4030,367,1.41,4.61
actions-document-new.png,1,Z_HUFFMAN_ONLY,DISABLED,4030,368,1.41,4.60
actions-document-new.png,1,Z_FIXED,DISABLED,4030,369,1.41,4.58
actions-document-new.png,2,Z_HUFFMAN_ONLY,DISABLED,3921,373,1.38,4.53
actions-document-new.png,2,Z_FILTERED,DISABLED,3921,374,1.38,4.52
actions-document-new.png,2,Z_RLE,DISABLED,3921,378,1.38,4.48
actions-document-new.png,2,Z_FIXED,DISABLED,3921,379,1.38,4.46
actions-document-new.png,2,Z_DEFAULT_STRATEGY,DISABLED,3921,388,1.38,4.37
actions-document-new.png,3,Z_FILTERED,DISABLED,3878,393,1.36,4.31
actions-document-new.png,3,Z_HUFFMAN_ONLY,DISABLED,3878,393,1.36,4.30
actions-document-new.png,3,Z_RLE,DISABLED,3878,395,1.36,4.29
actions-document-new.png,3,Z_DEFAULT_STRATEGY,DISABLED,3878,397,1.36,4.26
actions-document-new.png,3,Z_FIXED,DISABLED,3878,398,1.36,4.25
actions-document-new.png,4,Z_RLE,DISABLED,3646,499,1.28,3.39
actions-document-new.png,4,Z_DEFAULT_STRATEGY,DISABLED,3646,502,1.28,3.37
actions-document-new.png,4,Z_FILTERED,DISABLED,3646,503,1.28,3.37
actions-document-new.png,4,Z_HUFFMAN_ONLY,DISABLED,3646,503,1.28,3.36
actions-document-new.png,4,Z_FIXED,DISABLED,3646,505,1.28,3.35
actions-document-new.png,5,Z_HUFFMAN_ONLY,DISABLED,3598,572,1.26,2.96
actions-document-new.png,5,Z_RLE,DISABLED,3598,575,1.26,2.94
actions-document-new.png,5,Z_DEFAULT_STRATEGY,DISABLED,3598,575,1.26,2.94
actions-document-new.png,5,Z_FILTERED,DISABLED,3598,577,1.26,2.93
actions-document-new.png,5,Z_FIXED,DISABLED,3598,577,1.26,2.93
actions-document-new.png,6,Z_FIXED,DISABLED,3559,686,1.25,2.47
actions-document-new.png,6,Z_FILTERED,DISABLED,3559,690,1.25,2.45
actions-document-new.png,6,Z_HUFFMAN_ONLY,DISABLED,3559,690,1.25,2.45
actions-document-new.png,6,Z_DEFAULT_STRATEGY,DISABLED,3559,695,1.25,2.44
actions-document-new.png,6,Z_RLE,DISABLED,3559,696,1.25,2.43
actions-document-new.png,1,Z_FILTERED,ALL,3516,967,1.23,1.75
actions-document-new.png,1,Z_FIXED,ALL,3516,967,1.23,1.75
actions-document-new.png,1,Z_RLE,ALL,3516,968,1.23,1.75
actions-document-new.png,1,Z_DEFAULT_STRATEGY,ALL,3516,968,1.23,1.75
actions-document-new.png,1,Z_HUFFMAN_ONLY,ALL,3516,974,1.23,1.74
actions-document-new.png,2,Z_FIXED,ALL,3334,982,1.17,1.72
actions-document-new.png,2,Z_HUFFMAN_ONLY,ALL,3334,983,1.17,1.72
actions-document-new.png,2,Z_FILTERED,ALL,3334,986,1.17,1.72
actions-document-new.png,2,Z_DEFAULT_STRATEGY,ALL,3334,994,1.17,1.70
actions-document-new.png,2,Z_RLE,ALL,3334,996,1.17,1.70
actions-document-new.png,3,Z_RLE,ALL,3190,1064,1.12,1.59
actions-document-new.png,3,Z_FILTERED,ALL,3190,1065,1.12,1.59
actions-document-new.png,3,Z_FIXED,ALL,3190,1068,1.12,1.59
actions-document-new.png,3,Z_DEFAULT_STRATEGY,ALL,3190,1069,1.12,1.58
actions-document-new.png,3,Z_HUFFMAN_ONLY,ALL,3190,1075,1.12,1.58
actions-document-new.png,4,Z_FIXED,ALL,3084,1123,1.08,1.51
actions-document-new.png,4,Z_DEFAULT_STRATEGY,ALL,3084,1125,1.08,1.50
actions-document-new.png,4,Z_HUFFMAN_ONLY,ALL,3084,1126,1.08,1.50
actions-document-new.png,4,Z_FILTERED,ALL,3084,1127,1.08,1.50
actions-document-new.png,4,Z_RLE,ALL,3084,1136,1.08,1.49
actions-document-new.png,5,Z_RLE,ALL,2968,1267,1.04,1.34
actions-document-new.png,5,Z_DEFAULT_STRATEGY,ALL,2968,1269,1.04,1.33
actions-document-new.png,5,Z_FILTERED,ALL,2968,1270,1.04,1.33
actions-document-new.png,5,Z_FIXED,ALL,2968,1271,1.04,1.33
actions-document-new.png,5,Z_HUFFMAN_ONLY,ALL,2968,1277,1.04,1.33
actions-document-new.png,6,Z_FIXED,ALL,2850,1666,1.00,1.02
actions-document-new.png,6,Z_RLE,ALL,2850,1674,1.00,1.01
actions-document-new.png,6,Z_DEFAULT_STRATEGY,ALL,2850,1677,1.00,1.01
actions-document-new.png,6,Z_HUFFMAN_ONLY,ALL,2850,1682,1.00,1.01
actions-document-new.png,6,Z_FILTERED,ALL,2850,1693,1.00,1.00
actions-document-open.png,0,Z_DEFAULT_STRATEGY,DISABLED,16540,67,5.13,23.22
actions-document-open.png,1,Z_RLE,DISABLED,3704,345,1.15,4.55
actions-document-open.png,1,Z_DEFAULT_STRATEGY,DISABLED,3704,346,1.15,4.54
actions-document-open.png,1,Z_HUFFMAN_ONLY,DISABLED,3704,348,1.15,4.51
actions-document-open.png,2,Z_FIXED,DISABLED,3641,351,1.13,4.47
actions-document-open.png,1,Z_FIXED,DISABLED,3704,351,1.15,4.47
actions-document-open.png,2,Z_FILTERED,DISABLED,3641,354,1.13,4.43
actions-document-open.png,2,Z_HUFFMAN_ONLY,DISABLED,3641,354,1.13,4.43
actions-document-open.png,1,Z_FILTERED,DISABLED,3704,354,1.15,4.43
actions-document-open.png,2,Z_RLE,DISABLED,3641,355,1.13,4.42
actions-document-open.png,2,Z_DEFAULT_STRATEGY,DISABLED,3641,355,1.13,4.41
actions-document-open.png,3,Z_HUFFMAN_ONLY,DISABLED,3616,365,1.12,4.30
actions-document-open.png,3,Z_FIXED,DISABLED,3616,367,1.12,4.27
actions-document-open.png,3,Z_RLE,DISABLED,3616,369,1.12,4.25
actions-document-open.png,3,Z_DEFAULT_STRATEGY,DISABLED,3616,371,1.12,4.22
actions-document-open.png,3,Z_FILTERED,DISABLED,3616,393,1.12,3.99
actions-document-open.png,4,Z_HUFFMAN_ONLY,DISABLED,3487,485,1.08,3.23
actions-document-open.png,4,Z_FILTERED,DISABLED,3487,488,1.08,3.22
actions-document-open.png,4,Z_DEFAULT_STRATEGY,DISABLED,3487,489,1.08,3.21
actions-document-open.png,4,Z_RLE,DISABLED,3487,489,1.08,3.21
actions-document-open.png,4,Z_FIXED,DISABLED,3487,492,1.08,3.19
